file_id,aritfact_id,slug,img_key,document_type,is_journal_article,reason,is_csis
45386261,44487351,measurement-of-b-k892gamma-branching-fractions-and-cp-and-isospin-asymmetries,artifacts/file/img/299ada86f5b1dbd824e6daa9fdbca348.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45387083,44488173,oral-behavior-of-emulsified-systems-with-different-particle-size-and-thickening-agents-under-simulated-conditions,artifacts/file/img/5c287620a6445b01f384e23a23ba3cbc.png,journal article,true,"Contains title, authors, affiliations, and academic formatting",true
45388001,44489090,distribution-of-alien-tetrapods-in-the-iberian-peninsula,artifacts/file/img/18fde53ed039ddd8f375f56ef879a09d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45389509,44490599,immunocompetence-and-parasitism-in-nestlings-from-wild-populations,artifacts/file/img/53d5bbef4a09660fd17ae54207131422.png,journal article,true,"Contains title, author, abstract, and academic formatting",true
45389846,44490936,an-experimental-test-of-policies-to-increase-donations-to-public-projects,artifacts/file/img/9f9830407b1d2c0d6e81d549941a4fd6.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45390299,44491389,anthropogenic-selective-pressures-on-balearic-lizard-body-size,artifacts/file/img/f2cc90cc56b146905c56528901148f99.png,journal article,true,"Contains title, authors, affiliations, and academic formatting",true
45391863,44492953,effects-of-ammonia-pollution-on-wild-caught-fish-behavior-and-health,artifacts/file/img/f7768018faf4e4db1f43f81ff831b124.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45391895,44492985,leakage-isolation-using-pressure-sensitivity-analysis-in-water-distribution-networks,artifacts/file/img/0a5005039ce1d69bd887ee69aac8f88c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45394246,44495336,zinc-requirements-and-the-mediterranean-diet-in-adolescence,artifacts/file/img/64605f315695059bc471762dd7f5476e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45394552,44495642,benzimidazole-derivatives-as-selective-arginase-inhibitors-with-anti-leishmanial-activity,artifacts/file/img/7b72a5f8d729987d7f9deb2ba383c621.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45395209,44496299,the-open-access-publication-support-program-for-csic-authors,artifacts/file/img/1751d1cd1d52919a7dd6fb207bb99111.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45395567,44496657,recycling-spent-bleaching-earth-into-electrocatalytic-components,artifacts/file/img/331c97dcad7a281b7b0d23053d6a9053.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45406999,44508089,historiographical-review-of-archaeological-surveys-in-trebujena-cadiz-spain,artifacts/file/img/4cbeab3d9909b8dda64a115f8f6f0836.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45410955,44512045,aba-triggered-guard-cell-l-cysteine-desulfhydrase-function-and-in-situ-h2s-production-contributes-to-heme-oxygenase-modulated-stomatal-closure,artifacts/file/img/eacf8ec7a01f6bd60b8f6024cd20a8d7.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45411423,44512513,genetic-diagnosis-of-autoinflammatory-disease-patients-using-clinical-exome-sequencing,artifacts/file/img/0274f06ed17cb5f973f19ec4ecd8005d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45417257,44518347,how-incubation-experience-affects-start-up-entrepreneurs-resource-valuation,artifacts/file/img/74119ed61218354207cabb66ba05d1bd.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45419040,44520130,multi-residue-extraction-method-for-determining-organic-pollutants-in-mussel-haemolymph,artifacts/file/img/c05c991446e8e289cb91b1aed22b3386.png,journal article,true,"Contains title, authors, affiliations, and academic formatting",true
45419338,44520428,hooded-figures-in-roman-hispania,artifacts/file/img/a7d249508e2adfc399eca9067472b19a.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45421912,44523003,annual-appearance-of-hydrogen-chloride-on-mars-and-similarity-with-water-vapor-distribution,artifacts/file/img/e91ff0c8e1be87d61bfa04f63e24d0a9.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45422854,44523945,rumen-biohydrogenation-and-milk-fatty-acid-profile-in-dairy-ewes-divergent-for-feed-efficiency,artifacts/file/img/c156d9e9f5fd5099a29e85c83f5bad17.png,journal article,true,"Contains title, authors, and academic formatting",true
45423308,44524399,applications-of-molecular-networks-in-biomedicine,artifacts/file/img/cdb6ebd3ff878a900246921522b9be09.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45423981,44525072,high-oxygen-barrier-multilayer-films-based-on-polyhydroxyalkanoates-and-cellulose-nanocrystals,artifacts/file/img/e55e6f7480b879a350e77c8de7f2f549.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45427075,44528166,nf-kb-requirement-for-constitutive-expression-of-nitric-oxide-synthase-2-and-cyclooxygenase-2-in-rat-trophoblasts,artifacts/file/img/d19beb4d9526080dc5184c8ea36a1549.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45427349,44528440,evaluating-surrogates-of-genetic-diversity-for-conservation-planning,artifacts/file/img/12be4c3e9582dfecabd1f2deeadf52f7.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45427910,44529001,electronics-without-bridging-components,artifacts/file/img/2226989590ced62f407947d93e4908b5.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45429153,44530244,rediscovery-and-redescription-of-phanacis-kiefferi-hymenoptera-cynipidae,artifacts/file/img/316d12d0683e1d53918f8f7a0499f533.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45429885,44530976,extraction-and-processing-of-natural-source-derived-proteins-through-eco-innovative-approaches,artifacts/file/img/502491ddab1e6d83e7f1b851950e6f0e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45431053,44532144,binding-of-non-canonical-peptidoglycan-controls-vibrio-cholerae-broad-spectrum-racemase-activity,artifacts/file/img/bd505ba81bb164b1b80ad003e090536e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45432605,44533696,combi-lipases-for-oil-and-fat-modification,artifacts/file/img/c0f68d665929238a934c54e235f3ce54.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45434967,44536058,covid-19-mortality-risk-assessment,artifacts/file/img/31b5a1115de875ce435118ab179375a8.png,journal article,true,"Contains title, authors, affiliations, and academic formatting",true
45438306,44539398,detection-of-the-cmb-dipole-through-modulation-of-the-thermal-sunyaev-zeldovich-effect,artifacts/file/img/b3df73afa4abd56a3a490f188eb8966d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45443439,44544530,from-holy-voice-of-the-people-to-public-opinion,artifacts/file/img/1bb5cf40e2486e2904a340d3c626dc9d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45448638,44549729,electrical-double-layers-close-to-ionic-liquid-solvent-demixing,artifacts/file/img/8f46fac1e6261af67b588dcd7eb281ca.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45449001,44550092,altered-brain-metabolome-and-memory-impairment-in-rtg4510-tauopathy-mouse-model,artifacts/file/img/e519dd751ebe8533050bc6f29047e4d8.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45449350,44550441,motif-wfyy-of-human-primpol-stabilizes-incoming-3-nucleotide-during-replication-fork-restart,artifacts/file/img/e0a609853a02f48184386311d7e4939f.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45450075,44551166,rabi-splitting-in-photoluminescence-spectra-of-gold-nanorods-and-j-aggregates,artifacts/file/img/17ee11267a5ec8d45774c84a70edd11c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45450613,44551704,laterites-and-redyellow-soils,artifacts/file/img/e1de463623c928666a2a2decce01360e.png,journal article,true,"Contains journal title, volume, issue, and page numbers",true
45453888,44554980,multiparametric-mri-evaluation-of-anti-inflammatory-drug-effect-on-glioma-tumor-development-in-a-rat-model,artifacts/file/img/faf489908fe010254996a5207c481a4c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45457668,44558760,consistency-of-cruise-data-in-the-atlantic-sector-of-the-southern-ocean-within-the-carina-database,artifacts/file/img/a13ccbf30fa577f366a38a5adfef993d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45459958,44561050,selective-synthesis-of-carbon-nanotubes-by-catalytic-decomposition-of-methane-using-co-cucellulose-derived-carbon-catalysts,artifacts/file/img/606cf24c4d8745fc51a28318b5089b28.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45460748,44561840,pollen-wall-development-in-mango-mangifera-indica-l-anacardiaceae,artifacts/file/img/2c21d692d94e8b3d1a491cd00ad9d6a0.png,journal article,true,"Contains title, authors, and academic formatting",true
45466241,44567334,economic-reliability-aware-mpc-lpv-for-operational-management-of-flow-based-water-networks,artifacts/file/img/f4dcaa0f64bff7b70e0495cd2e0d6efa.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
1517127,540347,eastern-mediterranean-health-journal,artifacts/artifact/img/221cb52c-a5ba-4e3b-985d-cabaa5c9cbd9.jpg,journal cover,false,Contains journal title and cover image,false
1519360,542367,eastern-mediterranean-health-journal,artifacts/artifact/img/62801b95-9d79-4f82-928d-6008fca8b3b6.jpg,journal cover,false,Contains journal title and cover design elements,false
45391032,44492122,the-image-of-indigenous-religions-in-new-spain-chronicles,artifacts/file/img/fc99b063b1ed35e29f4887a170e4a9fc.png,journal issue,false,"Cover of a journal issue, not a single article",true
31948217,31048400,act-no,artifacts/file/img/542594ed5feee4519307e2c9c61322b4.png,legal document,false,Contains legal language and references to laws,true
32105144,31205326,ruling-on-the-compliance-of-compensation-laws-with-the-constitution-of-lithuania,artifacts/file/img/1431136276350b6234ac73891387d32f.png,legal document,false,Contains legal case details and court information,true
32239073,31339255,spanish-law-192007-against-violence-racism-xenophobia-and-intolerance-in-sports,artifacts/file/img/c519653abcd931213c9827bfc3f8282e.png,legal document,false,Contains legal language and structure typical of a law,true
32270292,31370474,judgment-regarding-the-law-on-electoral-expenses-and-party-funding,artifacts/file/img/9c71847b9888b6ddde771854a554f90e.png,legal document,false,Contains legal terms and references to laws and courts,true
32233400,31333582,journals-in-the-tomas-navarro-tomas-library,artifacts/file/img/944fe3b9f2fdb2ba32e695a4bbf2608f.png,library catalog,false,List of journal titles and library information,true
31973947,31074129,bizarro-jilguerillo,artifacts/file/img/d5a1ed2e4f76f50225e2f4fccd95a2c3.png,literary text,false,"Contains poetry and literary references, not academic formatting",true
1392677,421715,protecting-and-supporting-internally-displaced-children-in-urban-settings,artifacts/artifact/img/68d32d68-10c6-4215-be95-6f699694a04b.jpg,logo,false,"Image contains a logo and slogan, not a document.",false
45295525,44396612,autofiction-and-theatre,artifacts/file/img/d3e22d37619c454f5a63d6d0c90660a6.png,magazine,false,"Contains magazine sections and articles, not academic formatting",true
1517197,540423,gramotnost-v-voprosakh-zdorovia,artifacts/artifact/img/f432bb9e-0628-4904-9b27-b8a9af5fc9ec.jpg,magazine article,false,"Contains editorial section and images, typical of magazines",false
1517393,540583,rasshirenie-masshtabov-issledovanii-tuberkuleza-v-evropeiskom-regione-voz,artifacts/artifact/img/47a38f6b-95af-4681-ad0a-ea87da80fd80.jpg,magazine article,false,"Contains editorial section and images, typical of magazines",false
32271208,31371390,causes-and-effects-of-iron-chlorosis-in-fruit-trees,artifacts/file/img/3ceafb65fd4896a888e1e306f8a62a3d.png,magazine article,false,Contains magazine layout and non-academic formatting,true
32273748,31373930,bigpi,artifacts/file/img/19f844e620c81af74f056bb0df57fd57.png,magazine article,false,Contains magazine layout and non-academic formatting,true
1171531,291789,artefacts,artifacts/artifact/img/47c81f92-2cfe-429c-b063-dbd843efc9c9,magazine cover,false,"Artistic design and promotional text, not academic formatting",false
1391069,420454,canadian-student-review,artifacts/artifact/img/64c00ca9-0bbf-4d5b-b153-d6e5bec70975.jpg,magazine cover,false,Cover of a student review magazine with contest winners,false
1464992,490077,eurohealth,artifacts/artifact/img/3da15f35-4697-41d7-838b-209d290521f5.jpg,magazine cover,false,Magazine cover with title and issue information,false
